sex,age,height,weight
F,30,1.682814499,67.03408828
F,20,1.568241943,57.75932298
M,17,1.712175419,84.16731157
M,46,1.682145191,52.61349253
F,48,1.721353548,95.33573204
M,61,1.735083089,104.7416187
M,42,1.766396805,108.215436
M,29,1.821045385,70.12308663
M,45,1.851958966,91.94084971
M,28,1.745383458,79.00040791
F,44,1.687116415,89.85568087
female,19,1.637613065,157.1951443
M,45,1.651676786,63.31463853
M,36,1.808151746,133.0726945
F,33,1.639810502,82.51865305
female,67,1.610670278,151.7882273
F,61,1.633956151,85.13430802
M,22,1.840619283,81.09386085
M,58,1.8735649,106.0199101
F,61,1.673547552,96.05095446
M,46,1.687811558,80.89379207
M,14,1.761081476,99.72355696
M,43,1.772204881,75.95278104
F,28,1.667350076,69.07829523
F,47,1.608418526,76.01464548
female,43,1.655193542,167.0050528
F,61,1.657313339,85.93185905
female,41,1.5910823,193.623609
F,65,1.561850286,60.24403999
F,24,1.668166226,81.18581508
F,38,1.679165289,59.53047973
F,31,1.674496518,91.19869479
M,67,1.897989918,87.32612632
F,69,1.707510368,55.11375668
M,16,1.847434636,79.33257381
female,56,1.6749088,157.1678368
F,49,1.62307633,62.14056079
M,16,1.752075951,88.97201447
F,45,1.632393806,76.0924328
F,24,1.698170927,81.67112478
F,35,1.591594656,58.36465953
M,52,1.934004967,127.7249627
F,23,1.54614151,58.10330816
F,18,1.681944302,69.61712329
F,14,1.489261404,69.54137617
F,55,1.772693609,113.7349159
M,57,1.703351531,80.89809339
F,28,1.613835588,57.21288823
M,62,1.749144367,87.93019647
M,20,1.809799585,98.45974819
M,36,1.698511991,93.19798012
M,70,1.671452881,63.65995926
F,32,1.538799343,74.33304001
M,15,1.941304886,77.01721649
F,30,1.625029066,67.21102299
female,69,1.613082029,159.4614415
F,29,1.615116597,37.77358747
F,41,1.558765985,54.1795938
M,14,1.5823755,47.63666533
M,28,1.865293785,78.96053356
F,14,1.656057512,98.06738865
M,24,1.813524854,127.9096137
M,51,1.775253597,91.54658599
F,61,1.629402476,94.22952979
F,58,1.653279378,71.83172608
M,17,1.813701712,95.47666385
female,44,1.676102845,182.2596459
F,66,1.671131448,77.06583967
F,19,1.725851678,85.21636808
F,69,1.686525115,73.91540929
F,18,1.657907894,26.01017028
F,54,1.650880988,71.38758263
M,36,1.785159217,70.6389347
M,29,1.78533289,71.58725483
F,57,1.642410871,55.56388197
M,32,1.855410538,88.45613433
M,51,2.001314486,131.1315045
F,32,1.537782749,66.2379979
F,26,1.703510769,60.11332319
M,31,1.706361381,64.00411872
F,52,1.626417913,63.18512201
M,40,1.711294645,64.89064186
F,65,1.711157303,60.19239858
M,40,1.734415447,85.9528175
F,47,1.556259282,79.22163259
F,54,1.674492814,108.2460364
M,62,1.760746069,137.6108511
M,46,1.68722613,66.80023983
F,36,1.75054187,114.9709932
M,42,1.853949501,90.7537968
M,35,1.901831203,90.77466032
M,30,1.79783842,116.8625407
M,35,1.750767826,74.84462526
M,65,1.682560694,85.34255373
F,37,1.516583247,86.34669197
F,28,1.543589443,46.14071181
M,46,1.739949456,43.01419555
F,18,1.606786537,62.91650858
F,54,1.535214237,51.09095491
F,59,1.664466012,70.12816412
F,66,1.647257217,63.38887985
M,31,1.810050551,96.15444478
M,32,1.765975369,82.86024533
F,14,1.679033292,74.13007644
M,48,1.894553155,128.0375717
F,33,1.569408917,64.1047992
female,54,1.610913762,190.8164724
F,37,1.587885748,47.83480632
F,51,1.634723451,78.24452706
M,35,1.733292995,78.17065945
M,49,1.885789433,118.2378998
F,55,1.65765663,72.36739001
M,50,1.750630511,89.92558488
M,41,1.788665373,107.78695
female,51,1.758093784,169.133547
M,30,1.741767042,79.79273786
M,60,1.772601244,95.66174281
M,46,1.882341928,115.369226
M,68,1.809787537,49.49855108
M,50,1.718467435,83.84985405
F,49,1.635542649,52.43627841
M,15,1.640044099,93.4149038
M,39,1.787537509,87.29062891
F,52,1.638836636,122.2981099
F,64,1.619916378,93.9865897
F,54,1.64224499,67.75603174
M,32,1.721005279,71.38614428
M,61,1.754787315,87.87476505
F,50,1.6479391,92.70294837
F,51,1.618895739,47.66996531
F,50,1.58715559,105.7040297
F,65,1.520197185,62.57251592
F,15,1.657713278,63.81224869
M,65,1.767065722,60.83256241
M,35,1.815802008,92.32008534
M,44,1.794956362,73.23250735
M,47,1.714540404,94.4093486
M,62,1.851742498,79.01644751
M,30,1.698357922,109.0134707
F,62,1.666171452,88.28963677
F,34,1.726601831,107.7618249
M,37,1.778481352,58.14492698
F,60,1.524444327,70.91128707
F,26,1.736116408,97.73561456
F,37,1.61093561,39.80505096
F,58,1.592802376,59.47864953
F,65,1.770143808,76.81820315
M,62,1.720636427,84.01384557
male,53,1.744083122,142.95642
F,53,1.713072956,62.12579182
F,44,1.760230777,67.43172688
F,36,1.759044371,85.14878319
M,51,1.673764671,84.347691
M,34,1.799256165,71.29956338
F,70,1.676249343,79.3304408
F,38,1.641568925,93.86196363
F,27,1.698393541,80.10213217
M,29,1.755077446,85.85951894
F,70,1.601555941,80.09368345
M,62,1.756350057,89.59615867
female,66,1.710212154,126.7690328
M,49,1.749009457,74.94037259
M,15,1.656088041,101.016108
M,61,1.80590106,99.9320231
F,21,1.723803604,112.3309012
F,49,1.526486614,59.79193932
F,24,1.681729102,105.5838548
F,44,1.552381035,53.3062646
M,28,1.943868347,153.4417141
F,14,1.595624094,53.63601357
M,30,1.696076825,55.82092623
F,18,1.52610671,17.97018875
M,25,1.636289208,85.91517012
F,24,1.688045913,46.26878242
F,39,1.525561451,77.63102996
F,55,1.625821647,54.46945141
M,38,1.874517824,65.2542426
M,65,1.997810312,122.0281168
M,27,1.78301862,104.3944943
F,50,1.672340174,69.16966048
M,70,1.894887201,101.3252256
M,17,1.681218779,77.62969126
F,56,1.539183207,49.53726727
M,20,1.869891901,82.80132688
M,29,1.766639189,84.32911571
M,34,1.764405946,64.60907278
M,41,1.821090405,120.5397899
M,30,1.757178105,83.05945667
male,39,1.859601224,180.5463506
F,21,1.544889721,74.80621775
M,60,1.881754083,127.2236319
F,68,1.574521711,46.36550553
F,43,1.680434739,79.04675532
F,16,1.541306765,65.77810687
M,60,1.67077649,54.88768667
F,25,1.626364872,82.32002315
M,57,1.802689735,96.18420955
F,32,1.520339897,84.69910143
F,46,1.682361183,105.2841481
M,62,1.902923486,116.7192288
F,65,1.580073679,56.50040982
M,47,1.769582189,103.4996989
F,42,1.686526191,95.06053745
F,46,1.54775715,56.07094101
M,28,1.790129763,102.029823
F,26,1.649978691,78.68653231
F,36,1.657360601,51.13436049
male,45,1.855468152,229.663256
F,37,1.745291453,96.57695297
F,40,1.652284472,65.53555648
F,38,1.567031788,85.12287123
female,50,1.681417953,231.0174377
M,54,1.904037273,84.86945892
F,36,1.53324026,65.09864327
M,70,1.612103624,85.5191537
F,53,1.711712799,74.62570796
F,67,1.579299278,72.48667143
F,40,1.720518347,81.27087393
F,19,1.613319438,82.79452517
M,18,1.775196761,87.04813936
M,69,1.694159079,91.52169964
F,28,1.613500771,97.21614409
male,64,1.565546871,187.3843664
M,34,1.8420021,81.22682716
F,36,1.665988873,101.8228484
F,31,1.643974909,70.88094795
M,58,1.860459807,80.21340923
M,44,1.770979993,67.2543298
M,46,1.671695837,75.25917832
F,23,1.668194972,95.93769683
M,54,1.877154858,118.533841
F,27,1.593102051,66.21843439
M,16,1.620055797,80.91317079
F,69,1.641080757,105.933771
F,23,1.621379624,84.94396338
M,22,1.825155074,67.2046269
male,47,1.630766455,161.4580466
M,50,1.630741029,77.74418688
F,37,1.636359152,76.29333721
M,24,1.825280833,87.67753441
M,31,1.71160106,92.82857076
M,66,1.843093947,73.03743772
F,23,1.671332747,93.98465845
M,70,1.749921038,62.53186427
F,42,1.751783052,77.52277461
M,22,1.87825435,110.570413
M,44,1.89215678,133.67511
M,35,1.836079214,78.88955121
F,22,1.438834637,61.52537177
M,17,1.649955409,44.9636365
M,53,1.830812407,83.46781848
F,60,1.625416591,66.5497472
F,23,1.649671634,77.09125658
F,14,1.551995887,41.53420537
M,63,1.532229528,83.17331303
F,57,1.856194652,114.5734668
M,21,1.879019608,133.5114731
M,59,1.890074051,82.20647053
M,32,1.700029662,71.78471175
M,37,1.758729503,103.3633506
F,60,1.581500531,64.82248331
F,47,1.745835358,85.84884743
F,36,1.653289835,65.68238177
F,36,1.69066036,86.39402787
M,62,1.796005413,73.62566366
F,24,1.570378179,74.92515827
M,33,1.794669324,46.8910824
M,37,1.929927903,108.0218218
M,15,1.556190292,100.3961438
F,65,1.592223018,59.90705634
F,61,1.586542859,66.97642776
M,59,1.702074667,95.23166432
M,55,1.738687896,80.0198213
M,45,1.63562184,52.53405157
M,15,1.707393503,55.52583932
M,64,1.929398585,86.92715525
male,69,1.857651237,122.8874338
F,17,1.551783788,72.38556215
M,67,1.665077124,57.53796487
M,44,1.792754944,79.88222543
M,24,1.859450229,104.8543845
M,21,1.826334727,80.30737567
M,15,1.850884993,147.4014777
female,57,1.663015838,200.7485628
F,70,1.607464055,48.5595317
M,63,1.661288319,80.50349788
M,40,1.808868537,107.4806541
F,68,1.625126029,52.48973328
M,17,1.747635862,75.59902914
F,35,1.632898056,68.05547759
M,24,1.805249596,102.9953107
F,60,1.632042097,95.852933
F,69,1.702051244,71.50345507
female,57,1.709092779,204.9341987
F,51,1.640370199,66.40585405
M,39,1.76584969,78.14375094
F,59,1.665306787,59.76043918
M,35,1.791149865,100.0883477
M,25,1.865548529,107.5215995
M,38,1.726148866,65.75271364
F,41,1.664540152,77.927741
F,37,1.811015857,96.19775068
female,69,1.610405385,172.8378255
F,33,1.56232861,75.63343937
M,27,1.671949616,79.04104123
F,66,1.662708795,80.36958285
M,49,1.906552857,88.64837827
F,44,1.596162489,58.61912026
M,26,1.720654504,119.3018963
F,60,1.691976236,71.30666838
F,16,1.733419025,79.89954384
M,49,1.857741772,63.42079411
F,48,1.620257553,51.18739772
F,52,1.597711133,82.38332032
F,40,1.672518234,85.80369996
F,53,1.64537244,61.16803296
F,66,1.61677256,63.51083241
F,62,1.733681022,66.00630678
F,15,1.774442337,89.01482979
F,52,1.703067873,99.76315283
M,27,1.866637276,82.6135206
F,56,1.704089587,81.72019122
M,51,1.709305549,134.760112
F,64,1.677362113,105.448915
M,55,1.770789689,96.10879234
M,37,1.88104474,79.25391208
M,67,1.579294589,53.84865472
male,36,1.903746571,171.3174356
F,67,1.69821848,84.30771958
F,41,1.655065573,103.0525201
M,16,1.706520226,49.60621159
female,30,1.634038489,165.313793
female,40,1.566956831,117.0476164
F,16,1.668596497,69.68787707
F,19,1.66675626,76.44281334
F,69,1.641806545,88.68237567
M,55,1.751488327,74.62154596
F,32,1.764304705,94.15663388
F,33,1.590974354,91.96023777
F,41,1.702349078,32.89009743
F,61,1.654089377,86.07490043
M,55,1.660388543,58.23860372
M,40,1.615011664,71.25181138
M,62,1.653604484,66.47546281
M,42,1.879976887,81.16452023
M,28,1.581717088,88.20297998
F,59,1.45752319,56.87384931
M,42,1.63656936,72.35327256
male,52,1.68989322,116.9850139
F,16,1.600395544,66.35231282
M,30,1.827777554,77.55180126
M,63,1.757034328,84.09166415
F,46,1.79422698,104.1067951
F,60,1.699627952,96.16575469
F,44,1.590080081,70.37661138
M,20,1.669855801,91.06821983
M,52,1.766530911,61.78184062
M,66,1.771751577,119.8438044
M,45,1.734546102,108.1734107
F,49,1.682863261,87.35008534
M,57,1.776718594,47.64490164
M,33,1.682382643,67.59805601
M,43,1.633253357,73.71401795
M,50,1.767175192,85.53187329
F,22,1.664623691,73.10922692
M,18,1.7186077,59.41538377
F,17,1.557950672,67.50468793
F,30,1.624855331,70.31575638
F,15,1.574533431,63.29388562
F,50,1.682219896,96.70161028
M,38,1.880533722,59.46792578
M,27,1.95120273,102.3998386
M,45,1.839472884,96.63696095
F,23,1.777524353,102.1069329
M,46,1.760527253,51.12768805
M,56,1.652041838,61.58516645
F,69,1.619301068,81.39817394
F,67,1.648366685,91.87673453
F,51,1.674623832,71.81645171
F,15,1.590806277,65.80974954
M,39,1.817810946,78.99277449
F,63,1.760566337,84.44050319
M,62,1.605123803,69.66221305
F,58,1.712312458,115.6102078
F,28,1.623245402,93.96795566
M,65,1.680497516,69.1461151
M,23,1.659465925,87.02055479
F,57,1.587076144,64.34196498
F,14,1.550212288,48.38886414
F,44,1.552418509,71.2486074
M,67,1.896913714,126.7742015
M,19,1.838715116,102.2424268
F,49,1.700158729,100.3702908
F,15,1.557800393,57.49500395
female,27,1.769174208,202.0759817
F,20,1.566593442,86.03011232
M,37,1.942430663,116.8108672
M,50,1.820018986,165.5082641
F,54,1.632311858,71.77635444
F,67,1.440418745,47.80740557
F,45,1.587497621,66.05328308
M,35,1.66097201,86.77709005
M,15,1.703897977,77.320884
F,37,1.691686013,79.28227956
F,34,1.643789482,82.5023946
F,15,1.706468729,75.90666762
F,69,1.628959615,68.43805222
F,30,1.563168057,65.38680516
F,26,1.626021675,92.35574066
F,68,1.702886592,71.22469078
F,22,1.663781481,70.31631885
male,66,1.736380871,257.4110847
female,60,1.53460582,156.3129667
F,42,1.694165874,61.2466196
F,14,1.647186666,83.80260805
M,28,1.794565255,101.847133
F,31,1.739105756,54.17790804
M,26,1.816496429,106.234581
F,43,1.72943178,76.08958777
F,43,1.590356046,72.31771238
M,45,1.747053214,102.2211974
F,63,1.577086217,73.69559567
M,18,1.624952446,80.61609308
M,55,1.756574822,82.25980127
M,36,1.918838133,103.0277545
female,18,1.670054599,195.0477089
M,55,1.955341797,117.6362379
M,53,1.734046349,89.80594776
M,60,1.909193915,104.0004735
M,23,1.804585372,52.27840577
F,23,1.68753151,82.45313936
M,39,1.788860508,68.58876206
M,69,1.757361199,102.6930698
F,28,1.742333971,106.7444129
F,61,1.605606329,95.42700155
F,65,1.617613696,24.71416023
F,57,1.667985716,59.12426689
M,64,1.682720225,87.9583001
F,62,1.60470207,45.90903074
M,45,1.64668685,90.23805292
F,33,1.680097975,54.04500158
M,69,1.798207408,85.42060469
F,18,1.670177958,71.43102901
M,18,1.823935477,126.6498743
F,56,1.611797696,39.12612254
F,32,1.643035227,72.32038738
F,60,1.611859606,46.40012945
M,29,1.719242795,86.88079286
F,37,1.64182641,83.47681279
M,62,1.600227404,40.71327652
M,34,1.78013267,81.14461377
M,66,1.772673508,62.71101401
M,61,1.694150326,113.4147085
F,33,1.623082465,46.41959343
M,55,1.877194503,103.2583383
F,21,1.671946059,66.71715818
F,63,1.853565306,83.51900871
F,48,1.669477422,76.96704577
M,47,1.828910354,87.84521423
F,22,1.80799582,74.1587911
F,46,1.602688948,36.78311578
M,66,1.693711022,88.22022779
female,52,1.57526722,144.8962118
F,58,1.624073637,68.36847971
M,18,1.924531888,67.8795882
F,32,1.527565501,91.08336476
M,14,1.769223109,91.24028359
M,42,1.875751156,60.19794541
M,25,1.791703087,75.19378203
male,50,1.819769711,248.9365095
M,62,1.719130716,84.42038666
M,56,1.675630609,54.79520585
F,50,1.731738906,105.1268891
M,45,1.782432605,114.4819706
M,58,1.701522392,84.53833542
F,30,1.736353572,89.02423645
F,56,1.592179887,72.59644826
F,20,1.641127483,92.22123764
M,15,1.65276541,81.29313513
F,33,1.721571224,101.6111909
F,15,1.666816926,52.55991823
M,68,1.707882242,61.47324621
F,32,1.623792219,53.79617662
M,20,1.777734253,102.7266098
M,37,1.666074668,108.5077421
F,28,1.648951876,113.4699712
F,64,1.604687635,69.62873458
M,60,1.673551886,98.9430409
M,49,1.850503106,123.6388251
F,47,1.626090347,80.70385465
M,29,1.840836963,111.633484
male,48,1.878355291,261.7007702
F,55,1.702979938,55.85666879
F,29,1.599734212,106.995995
F,53,1.591519758,74.38214362
F,48,1.640838052,83.99274562
M,56,1.740137574,97.58222049
F,61,1.631100776,67.84881914
M,49,1.763586776,88.10984933
M,44,1.807302142,84.09896311
M,20,1.69811931,85.83758982
F,70,1.580643326,84.319763
F,56,1.665091876,67.63440019
F,31,1.610730183,65.68763366
F,56,1.634657679,107.9510593
M,38,1.715917434,82.48418128
M,30,1.71759169,80.96188826
M,55,1.858486976,122.1913424
M,22,1.848031487,88.31220528
F,26,1.631602779,85.04334593
M,54,1.806706772,115.3103802
M,18,1.789123625,80.81319575
M,59,1.634809812,66.55975132
M,14,1.779923178,87.39648389
M,23,1.890180308,71.45828974
M,62,1.695181007,92.399425
M,44,1.664248987,104.9412394
F,28,1.614519531,80.8186493
M,23,1.782319138,61.15828489
F,31,1.709470488,33.4626282
F,16,1.63381465,63.9294346
F,37,1.710211372,84.69185307
F,39,1.665112091,78.04414292
M,15,1.713654154,78.76267576
F,51,1.683533396,93.20049221
M,42,1.7181461,99.51920339
F,66,1.563790354,81.89540267
F,50,1.729664204,99.09628904
F,41,1.662680441,87.09648861
M,60,1.740293307,75.69078455
M,47,1.822751588,72.33334255
M,57,1.703123246,72.58768696
F,23,1.641017417,69.89556177
F,25,1.709229608,81.75291132
F,35,1.608251734,56.57807495
M,26,1.839463401,56.55915495
M,48,1.774041593,111.2889461
M,28,1.805121838,123.6923666
male,24,1.950770209,312.3098049
M,46,1.777756185,58.29153772
F,44,1.66186498,60.37189641
F,27,1.676649613,77.19073488
M,70,1.717882232,58.47644621
male,20,1.888255581,201.6387004
M,14,1.733920651,62.51543163
F,16,1.683697033,79.09075531
F,43,1.65020402,51.68460393
female,39,1.649101678,113.3433446
F,59,1.662048182,78.99098162
male,16,1.739534106,214.8264691
F,23,1.711412807,118.0323394
F,60,1.651980987,41.09306663
F,26,1.857908227,89.57191088
M,45,1.82478376,124.4762771
male,63,1.913777898,328.8243511
F,46,1.704125083,87.94190192
F,33,1.736757696,79.1670878
F,21,1.723311776,62.97934291
F,31,1.713674243,56.52919974
F,21,1.602786665,77.07247137
M,52,1.592801385,97.81215201
F,26,1.75272254,43.62568817
M,32,1.67837999,60.45872312
M,23,1.886788805,91.92066742
M,15,1.821582052,76.0554162
M,18,1.699772282,73.21540262
M,61,1.853426721,116.7057012
M,17,1.644455383,88.98079962
M,15,1.75026181,85.81405973
F,28,1.687256501,116.1705214
M,46,1.81463325,67.77472239
M,56,1.783804455,87.84069516
F,20,1.685722708,87.72496768
F,52,1.640880624,71.63405416
M,29,1.814171589,62.89927017
F,58,1.6570396,64.93717804
M,69,1.797110982,98.56140471
female,26,1.637094049,192.4112139
F,50,1.73752213,91.74758534
F,36,1.700364362,69.78286935
F,23,1.684694579,63.52326553
M,31,1.683441795,59.89190538
M,48,1.693017473,111.5895171
F,36,1.621371173,71.54813768
M,69,1.847009255,83.51290156
F,59,1.591713872,65.14394828
male,50,1.773994572,171.7430295
F,40,1.582999686,72.38259998
M,17,1.786048232,77.77683999
F,67,1.715695814,94.69481714
male,25,1.823655432,173.6259615
F,46,1.609527278,62.41381661
M,40,1.652345755,106.5230316
M,54,1.721853068,81.89897627
M,18,1.826830811,80.79651008
M,58,1.89151094,82.50112855
F,62,1.696709843,55.56302413
M,48,1.625051108,42.65328868
M,63,1.646800449,63.15354968
M,17,1.746676335,91.95293001
female,18,1.771798909,162.5220039
M,57,1.72137993,105.2188986
F,20,1.603746807,89.14441256
M,57,1.776817046,76.13172397
female,35,1.581663727,168.6266207
F,25,1.572931576,90.997086
F,28,1.72733886,120.5759225
M,44,1.743788968,76.7807256
M,33,1.914171557,98.33963838
M,49,1.818204479,104.4732947
F,32,1.770233605,95.82989356
F,41,1.622263668,70.45596014
female,27,1.578548876,157.6600346
F,67,1.627181222,49.83442273
F,59,1.601969409,79.18247645
F,41,1.582473811,80.98368542
F,53,1.672612497,80.16370943
F,23,1.638354708,75.21585213
F,16,1.608546512,61.62089971
M,41,1.730143655,97.76916724
F,46,1.704446419,89.91860158
F,40,1.602840757,76.49563597
